"id"	"document"	"label"	"label_type"	"text"	"label_indices"	"context"
"879"	"musically"	"1"	"['TER']"	"the company may further terminate this eula for any other reason upon ten -lrb- 10 -rrb- days ' notice to you using the email address associated with your account credentials ."	"[8]"	"Termination . You may terminate this EULA by sending written notification to the Company at privacy@musical.ly , deleting the Apps from your mobile devices, and terminating all other uses of the Service. If you wish to delete any of your User Content from the Service, then you may be able to do so using the permitted functionalities of the Apps, but the removal or deletion of such User Content will not terminate this EULA. The Company reserves the right, in its sole discretion, to restrict, suspend, or terminate this EULA and your access to all or any part of the Service at any time without prior notice or liability if you breach any provision of this EULA or violate the rights of any third party copyright owner of musical works or sound recordings. The Company may further terminate this EULA for any other reason upon ten (10) days’ notice to you using the email address associated with your account credentials. The Company reserves the right to change, suspend, or discontinue all or any part of the Service at any time without prior notice or liability."
"10492"	"Linkedin"	"0"	"[]"	"the services are not for use by anyone under the age of 16 ."	"[0]"	"2.1 Service Eligibility Here are some promises that you make to us in this Contract: You’re eligible to enter into this Contract and you are at least our “Minimum Age.” The Services are not for use by anyone under the age of 16. To use the Services, you agree that: (1) you must be the “Minimum Age” (described below) or older; (2) you will only have one LinkedIn account (and/or one SlideShare account, if applicable), which must be in your real name; and (3) you are not already restricted by LinkedIn from using the Services. Creating an account with false information is a violation of our terms, including accounts registered on behalf of others or persons under the age of 16. “Minimum Age” means 16 years old. However, if law requires that you must be older in order for LinkedIn to lawfully provide the Services to you without parental consent (including using of your personal data) then the Minimum Age is such older age."
"751"	"musically"	"0"	"[]"	"restrictions on use of the service ."	"[0]"	"Restrictions on Use of the Service . In using the Service, you agree not to: make unauthorized copies of any content made available on or through the Service; use any device, software or routine to interfere or attempt to interfere with the proper working of the Service, or any activity conducted on the Service; attempt to decipher, decompile, disassemble or reverse engineer any of the software or source code comprising or making up the Service; delete or alter any material the Company or any other person or entity Posts on the Service; frame or link to any of the materials or information available on the Service; alter, deface, mutilate, or otherwise bypass any approved software through which the Service is made available; use any trademarks, service marks, design marks, logos, photographs, or other content belonging to the Company or obtained from the Service; access, tamper with, or use non-public areas of the Service, the Company ’s (and its hosting company’s) computer systems and infrastructure, or the technical delivery systems of the Company ’s providers; provide any false personal information to the Company ;"
"10570"	"Linkedin"	"1"	"['TER']"	"linkedin reserves the right to restrict , suspend , or terminate your account if linkedin believes that you may be in breach of this contract or law or are misusing the services -lrb- e.g. , violating any of the dos and do n'ts or professional community policies -rrb- ."	"[8]"	"LinkedIn reserves the right to limit your use of the Services, including the number of your connections and your ability to contact other Members. LinkedIn reserves the right to restrict, suspend, or terminate your account if LinkedIn believes that you may be in breach of this Contract or law or are misusing the Services (e.g., violating any of the Dos and Don’ts or Professional Community Policies)."
"4197"	"DeviantArt"	"0"	"[]"	"you agree not to alter or modify any part of the service unless expressly permitted to do so by us or by use of functions on the service provided by us ."	"[0]"	"You agree not to alter or modify any part of the Service unless expressly permitted to do so by us or by use of functions on the Service provided by us."
"10587"	"Linkedin"	"1"	"['LTD']"	"some laws do not allow the limitation or exclusion of liability , so these limits may not apply to you ."	"[6]"	"IN NO EVENT SHALL THE LIABILITY OF LINKEDIN AND ITS AFFILIATES (AND THOSE THAT LINKEDIN WORKS WITH TO PROVIDE THE SERVICES) EXCEED, IN THE AGGREGATE FOR ALL CLAIMS, AN AMOUNT THAT IS THE LESSER OF (A) FIVE TIMES THE MOST RECENT MONTHLY OR YEARLY FEE THAT YOU PAID FOR A PREMIUM SERVICE, IF ANY, OR (B) US $1000. THIS LIMITATION OF LIABILITY IS PART OF THE BASIS OF THE BARGAIN BETWEEN YOU AND LINKEDIN AND SHALL APPLY TO ALL CLAIMS OF LIABILITY (E.G. WARRANTY, TORT, NEGLIGENCE, CONTRACT, LAW) AND EVEN IF LINKEDIN OR ITS AFFILIATES HAS BEEN TOLD OF THE POSSIBILITY OF ANY SUCH DAMAGE, AND EVEN IF THESE REMEDIES FAIL THEIR ESSENTIAL PURPOSE. SOME LAWS DO NOT ALLOW THE LIMITATION OR EXCLUSION OF LIABILITY, SO THESE LIMITS MAY NOT APPLY TO YOU."
"12306"	"WhatsApp"	"1"	"['LTD']"	"the foregoing disclaimer of certain damages and limitation of liability will apply to the maximum extent permitted by applicable law ."	"[6]"	"THE WHATSAPP PARTIES WILL NOT BE LIABLE TO YOU FOR ANY LOST PROFITS OR CONSEQUENTIAL, SPECIAL, PUNITIVE, INDIRECT, OR INCIDENTAL DAMAGES RELATING TO, ARISING OUT OF, OR IN ANY WAY IN CONNECTION WITH OUR TERMS, US, OR OUR SERVICES, EVEN IF THE WHATSAPP PARTIES HAVE BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES. OUR AGGREGATE LIABILITY RELATING TO, ARISING OUT OF, OR IN ANY WAY IN CONNECTION WITH OUR TERMS, US, OR OUR SERVICES WILL NOT EXCEED THE GREATER OF ONE HUNDRED DOLLARS ($100) OR THE AMOUNT YOU HAVE PAID US IN THE PAST TWELVE MONTHS. THE FOREGOING DISCLAIMER OF CERTAIN DAMAGES AND LIMITATION OF LIABILITY WILL APPLY TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW. THE LAWS OF SOME STATES OR JURISDICTIONS MAY NOT ALLOW THE EXCLUSION OR LIMITATION OF CERTAIN DAMAGES, SO SOME OR ALL OF THE EXCLUSIONS AND LIMITATIONS SET FORTH ABOVE MAY NOT APPLY TO YOU. NOTWITHSTANDING ANYTHING TO THE CONTRARY IN OUR TERMS, IN SUCH CASES, THE LIABILITY OF THE WHATSAPP PARTIES WILL BE LIMITED TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW."
"20138"	"Foursquare"	"1"	"['TER']"	"failure to do so shall constitute a breach of these terms of use , which may result in immediate termination of your foursquare account ."	"[8]"	"You are required to register with Foursquare and represent, warrant and covenant that you provide Foursquare with accurate and complete registration information (including, but not limited to a user name (""User Name""), e-mail address and/or mobile telephone number and a password you will use to access the Service) and to keep your registration information accurate and up-to-date. Failure to do so shall constitute a breach of these Terms of Use, which may result in immediate termination of your Foursquare account."
"8051"	"VeryChic"	"0"	"[]"	"a user must first register on the site by signing up and providing a valid email address and a password ."	"[0]"	"4.1.1 Becoming a Member and gaining access to private Offers Booking Services are provided through the means private sales, exclusively available to Members. A User must first register on the site by signing up and providing a valid email address and a password ."
"17221"	"WeChat"	"0"	"[]"	"we may specify in certain of our wechat service-specific terms that you are contracting with one of our affiliate companies -lrb- instead of tencent international services europe bv or tencent international service pte. ltd. , as applicable -rrb- in relation to your use of the relevant wechat service or feature to which the relevant service-specific terms apply ."	"[0]"	"We may specify in certain of our WeChat service-specific terms that you are contracting with one of our affiliate companies (instead of Tencent International Services Europe BV or Tencent International Service Pte. Ltd., as applicable) in relation to your use of the relevant WeChat service or feature to which the relevant service-specific terms apply. Where this is the case, the relevant contracting entity will be identified in the relevant WeChat service-specific terms, and these Terms (including those relevant service-specific terms) will apply between you and that identified contracting entity in relation to your use of the relevant WeChat service or feature."
"13914"	"Grindr"	"0"	"[]"	"grindr , and its suppliers and partners , disclaim all warranties , express or implied , including implied warranties of title , merchantability , fitness for a particular purpose , and non-infringement of proprietary rights ."	"[0]"	"OUR DISCLAIMERS; NO WARRANTIES TO YOU. THE GRINDR SERVICES AND ANY SOFTWARE, SERVICES, OR APPLICATIONS MADE AVAILABLE IN CONJUNCTION WITH OR THROUGH THE GRINDR SERVICES ARE PROVIDED, TO THE FULLEST EXTENT PERMITTED BY LAW, “AS IS”, “AS AVAILABLE”, AND “WITH ALL FAULTS”, AND WITHOUT WARRANTIES OF ANY KIND EITHER EXPRESS OR IMPLIED. GRINDR, AND ITS SUPPLIERS AND PARTNERS, DISCLAIM ALL WARRANTIES, EXPRESS OR IMPLIED, INCLUDING IMPLIED WARRANTIES OF TITLE, MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE, AND NON-INFRINGEMENT OF PROPRIETARY RIGHTS."
"4469"	"ZalandoUK"	"0"	"[]"	"you are buying a zalando product , if you are on the respective www.zalando.co.uk product page and you do not see any reference to your contract partner being any different from zalando ."	"[0]"	"Zalando Products You are buying a Zalando Product, if you are on the respective www.zalando.co.uk product page and you do not see any reference to your contract partner being any different from Zalando. For the purchase of Zalando Products, Sections A and B of our Terms and Conditions are applicable."
"13407"	"Nintendo"	"0"	"[]"	"in the event of a defect the statutory provisions shall apply ."	"[0]"	"2 Defects In the event of a defect the statutory provisions shall apply. If an additional manufacturer’s warranty applies, any claims based on a manufacturer's warranty are irrespective of any statutory rights you may have."
"4235"	"DeviantArt"	"1"	"['USE']"	"if you do not agree to the revised terms , your sole remedy shall be to discontinue using the service ."	"[9]"	"If you continue to use the Service after the effective date of the revised Terms, you will be deemed to have accepted those changes. If you do not agree to the revised Terms, your sole remedy shall be to discontinue using the Service."
"16423"	"TikTok"	"1"	"['CR', 'TER']"	"any user of the services who violates the foregoing restriction is subject to the termination of account with bytedance , forfeiture of coins from his or her account , and/or liability for damages and litigation and transaction costs ."	"[3, 8]"	"No Coins may be assigned or transferred to any other user of the Services or third party except as expressly permitted by Bytedance in writing. The sale, barter, assignment or other disposal of any Coins, other than by Bytedance, is expressly prohibited. Accrued Coins do not constitute property and are not transferable: (a) upon death; (b) as part of a domestic relations matter; or (c) otherwise by operation of law. Any Coins assigned, sold, or otherwise transferred without the express written consent of Bytedance are void. Any user of the Services who violates the foregoing restriction is subject to the termination of account with Bytedance, forfeiture of Coins from his or her account, and/or liability for damages and litigation and transaction costs."
"14096"	"Grindr"	"1"	"['LTD']"	"grindr 's liability for failure to comply with any applicable consumer guarantee arising under part 3-2 div 1 of the australian consumer law is limited to :"	"[6]"	"AUSTRALIA. The following terms apply to You, and supersede conflicting terms in this Agreement, if You are an Australian resident to the extent required by applicable law: Transmission of Personal Information Overseas. In consenting to the transfer to and processing of Your data in the United States of America and any other jurisdiction throughout the world, You acknowledge that other jurisdictions (including the United States of America) may not have privacy protections equivalent to the Privacy Act 1988 (Cth). You may not have a remedy against Grindr as neither the Australian Privacy Principle 8.1 nor Section 16C of the Privacy Act will apply. Reverse Engineering. The restriction on the modification, disassembly, decompilation or reverse engineering of the Grindr Services is subject to Your rights under Part III Div 4A (“Acts not constituting infringement of copyright in computer programs”) of the Copyright Act 1968 (Cth). Consumer Guarantees. Grindr’s liability for failure to comply with any applicable consumer guarantee arising under Part 3-2 Div 1 of the Australian Consumer Law is limited to: in the case of goods supplied to You, the replacement of the goods or the supply of equivalent goods (or the payment of the cost to You of the replacement or supply), or the repair of the goods (or the payment of the cost to You of the repair); and in the case of services supplied to You, the supply of the services again or the payment of the cost to You of having the services supplied again."
"13750"	"Grindr"	"1"	"['CH']"	"we reserve the right at any time to charge fees for access to all or portions of the grindr services and change any such pricing at any time ."	"[2]"	"SERVICE MODIFICATIONS. We reserve the right, at Our discretion, to modify, add, or discontinue the Grindr Services or any portion thereof, at any time, for any reason, and without notice or liability to You. We reserve the right at any time to charge fees for access to all or portions of the Grindr Services and change any such pricing at any time."
"17902"	"Microsoft"	"0"	"[]"	"this technology is a format for data compression of video information ."	"[0]"	"Notice about the H.264/AVC, MPEG-4 Visual, and VC-1 Video Standards. The software may include H.264/AVC, MPEG-4 Visual and/or VC-1 codec technology that may be licensed by MPEG LA, L.L.C. This technology is a format for data compression of video information. MPEG LA, L.L.C. requires this notice: THIS PRODUCT IS LICENSED UNDER THE H.264/AVC, MPEG-4 VISUAL, AND THE VC-1 PATENT PORTFOLIO LICENSES FOR THE PERSONAL AND NONCOMMERCIAL USE OF A CONSUMER TO (A) ENCODE VIDEO IN COMPLIANCE WITH THE STANDARDS (""VIDEO STANDARDS"") AND/OR (B) DECODE H.264/AVC, MPEG-4 VISUAL, AND VC-1 VIDEO THAT WAS ENCODED BY A CONSUMER ENGAGED IN A PERSONAL AND NONCOMMERCIAL ACTIVITY AND/OR WAS OBTAINED FROM A VIDEO PROVIDER LICENSED TO PROVIDE SUCH VIDEO. NONE OF THE LICENSES EXTEND TO ANY OTHER PRODUCT REGARDLESS OF WHETHER SUCH PRODUCT IS INCLUDED WITH THIS SOFTWARE IN A SINGLE ARTICLE. NO LICENSE IS GRANTED OR SHALL BE IMPLIED FOR ANY OTHER USE. ADDITIONAL INFORMATION MAY BE OBTAINED FROM MPEG LA, L.L.C. SEE THE MPEG LA WEBSITE. For clarification purposes only, this notice does not limit or inhibit the use of the software provided under these Terms for normal business uses that are personal to that business which do not include (i) redistribution of the software to third parties, or (ii) creation of material with the VIDEO STANDARDS compliant technologies for distribution to third parties."
"11246"	"Opera"	"1"	"['J']"	"all actions or proceedings arising under or related to these terms must be brought in the oslo city court , and each party hereby agree to irrevocably submit to the jurisdiction and venue of any such court in all such actions or proceedings ."	"[4]"	"11. These Terms are based on Norwegian law. These Terms are governed by the laws of Norway without giving effect to any conflicts of law principles that may require the application of the laws of a different country. The United Nations Convention on Contracts for the International Sale of Goods does not apply to these Terms. All actions or proceedings arising under or related to these Terms must be brought in the Oslo City Court, and each party hereby agree to irrevocably submit to the jurisdiction and venue of any such court in all such actions or proceedings. If any provision of these Terms is determined by a court of competent jurisdiction to be invalid, illegal, or unenforceable, the remaining provisions of these Terms shall not be affected or impaired thereby."
"10588"	"Linkedin"	"1"	"['TER']"	"we can each end this contract anytime we want ."	"[8]"	"5. Termination We can each end this Contract anytime we want. Both you and LinkedIn may terminate this Contract at any time with notice to the other. On termination, you lose the right to access or use the Services. The following shall survive termination: Our rights to use and disclose your feedback; Members and/or Visitors’ rights to further re-share content and information you shared through the Service to the extent copied or re-shared prior to termination; Sections 4, 6, 7, and 8.2 of this Contract; Any amounts owed by either party prior to termination remain owed after termination. You can visit our Help Center to close your account."
"12742"	"Shazam"	"0"	"[]"	"shazam will pay all arbitration fees for claims less than $ 75,000 ."	"[0]"	"Shazam will pay all arbitration fees for claims less than $75,000. If you receive an arbitration award that is more favorable than any offer we make to resolve the claim, we will pay you $1,000 in addition to the award. Shazam will not seek its attorneys’ fees and costs in arbitration unless the arbitrator determines that your claim is frivolous. Either you or Shazam may assert claims, if they qualify, in small claims court in New York, NY or any United States county where you live or work. Either party may bring a lawsuit solely for injunctive relief to stop unauthorized use or abuse of the Services, or intellectual property infringement (for example, trademark, trade secret, copyright, or patent rights) without first engaging in arbitration or the informal dispute-resolution process described above. You may only resolve disputes with us on an individual basis, and may not bring a claim as a plaintiff or a class member in a class, consolidated, or representative action. Class arbitrations, class actions, private attorney general actions, and consolidation with other arbitrations are not allowed. In the event that the agreement to arbitrate is found not to apply to you or your claim, you and Shazam agree that any judicial proceeding (other than small claims actions) will be brought in the federal or state courts of New York County, NY . Both you and Shazam consent to venue and personal jurisdiction there."
"13375"	"Nintendo"	"1"	"['LAW']"	"14.1 except to the extent expressly provided in section 14.2 , this agreement and the relationship between you and ncl shall be governed by the laws of japan , to the exclusion of the un sales convention on contracts for the international sale of goods ."	"[5]"	"14 Governing Law 14.1 Except to the extent expressly provided in section 14.2, this Agreement and the relationship between you and NCL shall be governed by the laws of Japan, to the exclusion of the UN Sales Convention on Contracts for the International Sale of Goods. For the avoidance of doubts, this does not affect the applicability of mandatory statutory laws such as consumer protection laws of your country of residence."
"17515"	"Microsoft"	"0"	"[]"	"using third-party apps and services ."	"[0]"	"5. Using Third-Party Apps and Services. The Services may allow you to access or acquire products, services, websites, links, content, material, games or applications from third parties (companies or people who aren’t Microsoft) (""Third-Party Apps and Services""). Many of our Services also help you find Third-Party Apps and Services, and you understand that you are directing our Services to provide Third-Party Apps and Services to you. The Third-Party Apps and Services may also allow you to store Your Content or Data with the publisher, provider, or operator of the Third-Party Apps and Services. The Third-Party Apps and Services may present you with a privacy policy or require you to accept additional terms of use before you can install or use the Third-Party App or Service. See section 14(b) for additional terms for applications acquired through the Office Store, the Xbox Store or the Windows Store. You should review any additional terms and privacy policies before acquiring or using any Third-Party Apps and Services. Any additional terms do not modify any of these Terms. You are responsible for your dealings with third parties. Microsoft does not license any intellectual property to you as part of any Third-Party Apps and Services and is not responsible for information provided by third parties. Top of page"
"17905"	"Microsoft"	"0"	"[]"	"none of the licenses extend to any other product regardless of whether such product is included with this software in a single article ."	"[0]"	"THIS PRODUCT IS LICENSED UNDER THE H.264/AVC, MPEG-4 VISUAL, AND THE VC-1 PATENT PORTFOLIO LICENSES FOR THE PERSONAL AND NONCOMMERCIAL USE OF A CONSUMER TO (A) ENCODE VIDEO IN COMPLIANCE WITH THE STANDARDS (""VIDEO STANDARDS"") AND/OR (B) DECODE H.264/AVC, MPEG-4 VISUAL, AND VC-1 VIDEO THAT WAS ENCODED BY A CONSUMER ENGAGED IN A PERSONAL AND NONCOMMERCIAL ACTIVITY AND/OR WAS OBTAINED FROM A VIDEO PROVIDER LICENSED TO PROVIDE SUCH VIDEO. NONE OF THE LICENSES EXTEND TO ANY OTHER PRODUCT REGARDLESS OF WHETHER SUCH PRODUCT IS INCLUDED WITH THIS SOFTWARE IN A SINGLE ARTICLE. NO LICENSE IS GRANTED OR SHALL BE IMPLIED FOR ANY OTHER USE. ADDITIONAL INFORMATION MAY BE OBTAINED FROM MPEG LA, L.L.C. SEE THE MPEG LA WEBSITE."
"16213"	"TikTok"	"1"	"['USE']"	"if you do not agree to these terms , you must not access or use our services ."	"[9]"	"If you do not agree to these Terms, you must not access or use our Services."
"13733"	"Grindr"	"0"	"[]"	"if you create an account on any of the grindr services -lrb- a `` user account '' -rrb- and submit information to us , you must ensure that such information is accurate ."	"[0]"	"**YOUR ACCOUNT REGISTRATION; YOUR ACCOUNT USE.** Your Account Registration. If You create an account on any of the Grindr Services (a “User Account”) and submit information to Us, You must ensure that such information is accurate. You must promptly update such information if it changes."
"12705"	"Shazam"	"1"	"['LTD']"	"in such cases only , the above disclaimers , limitations or exclusions may not apply to you to their full extent ."	"[6]"	"Some jurisdictions (countries, provinces, states) absolutely prohibit some limitations on liability, disclaimer of warranties or exclusion of direct or consequential damages. In such cases only, the above disclaimers, limitations or exclusions may not apply to you to their full extent."
"12146"	"Weebly"	"1"	"['CR', 'TER']"	"you understand and agree that we and any applicable third party that supports , posts , publishes or distributes your emails and content also has the right to reformat , edit , monitor , reject , block or remove any of your emails and content and suspend or terminate the email marketing service , in whole or in part , permanently or temporarily ."	"[3, 8]"	"You understand and agree that we and any applicable third party that supports, posts, publishes or distributes your emails and Content also has the right to reformat, edit, monitor, reject, block or remove any of your emails and Content and suspend or terminate the Email Marketing Service, in whole or in part, permanently or temporarily. In no case will the foregoing make us responsible or liable to you for compliance with any such laws or obligations, for which you remain solely responsible and liable."
"894"	"musically"	"0"	"[]"	"the section headings are provided merely for convenience and will not be given any legal import ."	"[0]"	"Miscellaneous. This EULA is governed by the internal substantive laws of the State of California without respect to its conflict of laws provisions. You expressly agree to submit to the exclusive personal jurisdiction of the state and federal courts sitting in San Francisco County, California. You agree that no joint venture, partnership, employment, or agency relationship exists between you and the Company as a result of this EULA or use of the Service. You further acknowledge that by submitting User Content, no confidential, fiduciary, contractually implied or other relationship is created between you and the Company other than pursuant to this EULA. If any provision of this EULA is found to be invalid by any court having competent jurisdiction, the invalidity of such provision will not affect the validity of the remaining provisions of this EULA, which will remain in full force and effect. Failure of the Company to act on or enforce any provision of this EULA will not be construed as a waiver of that provision or any other provision in this EULA. No waiver will be effective against the Company unless made in writing, and no such waiver will be construed as a waiver in any other or subsequent instance. Except as expressly agreed by the Company and you, this EULA constitutes the entire agreement between you and the Company with respect to the subject matter hereof, and supersedes all previous or contemporaneous agreements, whether written or oral, between the parties with respect to the subject matter herein. The Section headings are provided merely for convenience and will not be given any legal import. This EULA will inure to the benefit of our successors and assigns. Y ou may not assign this EULA or any of the rights or licenses granted hereunder, directly or indirectly, including by sale, merger, change of control, operation of law or otherwise, without the prior express written consent of the Company. This means that in the event you dispose of any device on which you have installed any App, such as by sale or gift, you are responsible for deleting any such App(s) from your mobile device prior to such disposition. The Company may assign this EULA, including all its rights hereunder, without restriction."
"17880"	"Microsoft"	"0"	"[]"	"the services are copyright © 2016 microsoft corporation and/or its suppliers , one microsoft way , redmond , wa 98052 , u.s.a. all rights reserved ."	"[0]"	"Copyright and trademark notices. The Services are copyright © 2016 Microsoft Corporation and/or its suppliers, One Microsoft Way, Redmond, WA 98052, U.S.A. All rights reserved. Microsoft and the names, logos, and icons of all Microsoft products, software, and services may be either trademarks or registered trademarks of Microsoft in the United States and/or other countries. The names of actual companies and products may be the trademarks of their respective owners. Any rights not expressly granted in these Terms are reserved. Certain software used in certain Microsoft website servers is based in part on the work of the Independent JPEG Group. Copyright © 1991-1996 Thomas G. Lane. All rights reserved. ""gnuplot"" software used in certain Microsoft website servers is copyright © 1986-1993 Thomas Williams, Colin Kelley. All rights reserved."
"16914"	"Electronic_Arts"	"1"	"['CH']"	"ea may modify this agreement from time to time , so please review it frequently ."	"[2]"	""
"2730"	"Expedia"	"0"	"[]"	"as a condition of your use of this website , you warrant that :"	"[0]"	"USE OF THE WEBSITE As a condition of your use of this Website, you warrant that: you are at least 18 years of age; you possess the legal authority to create a binding legal obligation; you will use this Website in accordance with these Terms of Use; you will only use this Website to make legitimate reservations for you or for another person for whom you are legally authorized to act; you will inform such other persons about the Terms of Use that apply to the reservations you have made on their behalf, including all rules and restrictions applicable thereto; all information supplied by you on this Website is true, accurate, current and complete; and if you have an Expedia.com account, you will safeguard your account information and will supervise and be completely responsible for any use of your account by you and anyone other than you."
"4401"	"9gag"	"0"	"[]"	"subscriber is solely responsible for any use of or action taken under subscriber 's password and accepts full responsibility for all activity conducted through subscriber 's account and agrees to and hereby releases the site and 9gag , inc from any and all liability concerning such activity ."	"[0]"	"Subscriber shall be responsible for maintaining the confidentiality of Subscriber's 9GAG, Inc password. Subscriber is solely responsible for any use of or action taken under Subscriber’s password and accepts full responsibility for all activity conducted through Subscriber’s account and agrees to and hereby releases the Site and 9GAG, Inc from any and all liability concerning such activity. Subscriber agrees to notify 9GAG, Inc immediately of any actual or suspected loss, theft, or unauthorized use of Subscriber’s account or password. The Site will take reasonably security precautions when using the internet, telephone or other means to transport date or other communications, but expressly disclaims any and all liability for the accessing of any such data communications by unauthorized persons or entities."
"18836"	"Grammarly"	"0"	"[]"	"if any portion of these sections is held to be invalid under the laws of the state of new jersey , the invalidity of such portion shall not affect the validity of the remaining portions of the applicable sections ."	"[0]"	"IF YOU ARE A USER FROM NEW JERSEY, THE FOREGOING SECTIONS TITLED “WARRANTY DISCLAIMERS” AND “LIMITATION OF LIABILITY” ARE INTENDED TO BE ONLY AS BROAD AS IS PERMITTED UNDER THE LAWS OF THE STATE OF NEW JERSEY. IF ANY PORTION OF THESE SECTIONS IS HELD TO BE INVALID UNDER THE LAWS OF THE STATE OF NEW JERSEY, THE INVALIDITY OF SUCH PORTION SHALL NOT AFFECT THE VALIDITY OF THE REMAINING PORTIONS OF THE APPLICABLE SECTIONS."
"14529"	"Rovio"	"1"	"['A']"	"any dispute , controversy or claim arising out of or relating to this eula or the breach , termination or validity thereof shall be finally settled at rovio 's discretion -lrb- i -rrb- at your domicile 's competent courts ; or -lrb- ii -rrb- by arbitration in accordance with the rules for expedited arbitration of the arbitration institute of the finland chamber of commerce ."	"[1]"	"GOVERNING LAW AND DISPUTE RESOLUTION. This EULA will be governed by the laws of Finland without reference to its choice of law rules. The United Nations Convention for the International Sale of Goods shall not apply. Any dispute, controversy or claim arising out of or relating to this EULA or the breach, termination or validity thereof shall be finally settled at Rovio's discretion (i) at your domicile's competent courts; or (ii) by arbitration in accordance with the Rules for Expedited Arbitration of the Arbitration Institute of the Finland Chamber of Commerce. The arbitration shall be conducted in Helsinki, Finland, in the English language. YOU AGREE THAT YOU MAY BRING CLAIMS AGAINST ROVIO ONLY IN YOUR INDIVIDUAL CAPACITY AND NOT AS A PLAINTIFF OR CLASS MEMBER IN ANY PURPORTED CLASS OR REPRESENTATIVE PROCEEDING."
"4829"	"ZalandoUK"	"1"	"['LTD']"	"4.5 we assume no liability for the loss , theft or illegibility of promotional vouchers ."	"[6]"	"6. Vouchers 6.1 You may use promotional vouchers and gift vouchers as payment for products on the site. Specific details for promotional vouchers are given in clause 5.7 and for gift vouchers in clause 5.8. 6.2 To redeem vouchers in your account or check an existing credit, please visit ""My User Account"" on the site. 6.3 We may email gift and promotional vouchers to you. Subject to Section A clause 9.2, we accept no liability for errors in the email address of the voucher recipient. 6.4 If you have a gift or promotional voucher, that voucher can be used by someone other than you and you can assign your rights to use that voucher. 6.5 In the event of fraud, an attempt at deception or in the event of the suspicion of other illegal activities in connection with a gift voucher purchase or redemption of that voucher on the site, we are entitled to close your account and/or require a different means of payment. 6.6 We assume no liability for the loss, theft or illegibility of gift or promotional vouchers."
"9868"	"Match"	"0"	"[]"	"however , match will not be liable for damage which the member or subscriber could have avoided by following match 's advice to apply an update offered to him/her free of charge or for damage which was caused by him/her failing to correctly follow installation instructions or to have in place the minimum system requirements advised by match ."	"[0]"	"8.4.3 If defective digital content, which Match has supplied, damages a device or digital content belonging to a Member or Subscriber, and this is caused by Match’s failure to use reasonable care and skill, Match will either repair the damage or pay him/her compensation. However, Match will not be liable for damage which the Member or Subscriber could have avoided by following Match’s advice to apply an update offered to him/her free of charge or for damage which was caused by him/her failing to correctly follow installation instructions or to have in place the minimum system requirements advised by Match."
"7520"	"Sporcle"	"1"	"['CR', 'TER']"	"we reserve the right to refuse service , terminate accounts , or remove or edit content -lrb- as defined below -rrb- in our sole discretion ."	"[3, 8]"	"Registration Data; Account Security In consideration of your use of the Site, you agree to: (a) provide accurate, current and complete information about you; (b) maintain the security of your password and identification; and (c) accept all responsibility for all activity that occurs under your username. The Site is not intended for use by children under the age of 13. We reserve the right to refuse service, terminate accounts, or remove or edit Content (as defined below) in our sole discretion."
"11235"	"Opera"	"1"	"['LTD']"	"in no event shall opera and/or its suppliers be liable for any direct , indirect , punitive , incidental , special , consequential damages , or any damages whatsoever including , without limitation , damages for loss of use , data , or profits , arising out of or in any way connected with the use or performance of the services , with the delay or inability to use the services , the provision of or failure to provide any services , or for any information , software , products , services , and related graphics obtained through the services , or otherwise arising out of the use of the services , whether based on contract , tort , negligence , strict liability , or otherwise , even if opera or any of its suppliers has been advised of the possibility of damages ."	"[6]"	"c. In no event shall Opera and/or its suppliers be liable for any direct, indirect, punitive, incidental, special, consequential damages, or any damages whatsoever including, without limitation, damages for loss of use, data, or profits, arising out of or in any way connected with the use or performance of the Services, with the delay or inability to use the Services, the provision of or failure to provide any Services, or for any information, software, products, services, and related graphics obtained through the Services, or otherwise arising out of the use of the Services, whether based on contract, tort, negligence, strict liability, or otherwise, even if opera or any of its suppliers has been advised of the possibility of damages. Because some states/jurisdictions do not allow the exclusion or limitation of liability for consequential or incidental damages, the above limitation may not apply in every instance. If you are dissatisfied with any portion of the Services, or with any of these terms, your sole and exclusive remedy is to discontinue using the Services and related websites."
"12775"	"Shazam"	"0"	"[]"	"for further information about how to do so , please refer to your browser ` help ' / ` tool ' or ` edit ' section or see http://www.allaboutcookies.org ."	"[0]"	"If you do not want cookies to be set on your device, you can adjust the setting of your Internet browser to reject the setting of all or some cookies and to alert you when a cookie is placed on your device. For further information about how to do so, please refer to your browser ‘help’ / ‘tool’ or ‘edit’ section or see http://www.allaboutcookies.org . Please note that if you use your browser settings to block all cookies (including strictly necessary cookies) you may not be able to access or use all or parts or functionalities of this site."
"4339"	"9gag"	"1"	"['CH']"	"subscriber shall be responsible for reviewing and becoming familiar with any such modifications ."	"[2]"	"9GAG, Inc reserves the right, at its discretion, to modify these Terms of Service at any time by posting revised Terms of Service on the Site and by providing notice via e-mail, where possible, or on the Site. Subscriber shall be responsible for reviewing and becoming familiar with any such modifications. Use of the Services by Subscriber following such modification constitutes Subscriber's acceptance of the terms and conditions of this Agreement as modified."
